epoch,loss,accuracy,val_loss,val_accuracy,lr,model
34,0.05764994025230408,0.9983831644058228,0.8175444602966309,0.9117076396942139,3.3373282e-05,normal_model
35,0.05827110633254051,0.9978172779083252,0.816426157951355,0.9123544692993164,3.0197394e-05,normal_model
36,0.05698789283633232,0.9985448718070984,0.8160315752029419,0.9123544692993164,2.7323733e-05,normal_model
37,0.05786634981632233,0.9984639883041382,0.8164612650871277,0.9120310544967651,2.4723537e-05,normal_model
38,0.05551506578922272,0.9987873435020447,0.8127903938293457,0.9123544692993164,2.2370781e-05,normal_model
39,0.059529565274715424,0.9979789853096008,0.8146784901618958,0.9123544692993164,2.024192e-05,normal_model
40,0.05570879578590393,0.9983831644058228,0.816046416759491,0.9139715433120728,1.8315646e-05,normal_model
41,0.056673575192689896,0.9986256957054138,0.8134630918502808,0.9120310544967651,1.6572681e-05,normal_model
42,0.056913215667009354,0.9986256957054138,0.8113261461257935,0.9120310544967651,1.4995582e-05,normal_model
43,0.05852390080690384,0.9983831644058228,0.8118825554847717,0.913001298904419,1.3568564e-05,normal_model
44,0.05725082755088806,0.9983023405075073,0.8122076988220215,0.9120310544967651,1.22773445e-05,normal_model
45,0.057547427713871,0.9981406331062317,0.811042845249176,0.9133247137069702,1.1109001e-05,normal_model
46,0.056454576551914215,0.9985448718070984,0.8110285401344299,0.9117076396942139,1.005184e-05,normal_model
47,0.05474766716361046,0.9992724061012268,0.8108463883399963,0.9117076396942139,9.095281e-06,normal_model
48,0.05562073364853859,0.9988682270050049,0.8104068636894226,0.9113842248916626,8.22975e-06,normal_model
49,0.055931299924850464,0.9987065196037292,0.8110526204109192,0.9126778841018677,7.446586e-06,normal_model
50,0.05474874749779701,0.9993532299995422,0.8122235536575317,0.9113842248916626,6.7379497e-06,normal_model
51,0.05538971722126007,0.9985448718070984,0.8139623999595642,0.9126778841018677,6.096749e-06,normal_model
52,0.05673932284116745,0.9985448718070984,0.8145092725753784,0.9136481285095215,5.516567e-06,normal_model
53,0.057239312678575516,0.9981406331062317,0.8129221796989441,0.9117076396942139,4.991596e-06,normal_model
54,0.056415632367134094,0.9988682270050049,0.8124498724937439,0.9117076396942139,4.516583e-06,normal_model
55,0.05624476447701454,0.9987065196037292,0.8127933144569397,0.9120310544967651,4.0867735e-06,normal_model
56,0.05712069943547249,0.9988682270050049,0.8121436834335327,0.9126778841018677,3.6978656e-06,normal_model
57,0.05702788382768631,0.9983831644058228,0.8121541142463684,0.913001298904419,3.3459671e-06,normal_model
58,0.05692775174975395,0.9982214570045471,0.8120370507240295,0.913001298904419,3.0275562e-06,normal_model
0,7.213795185089111,0.5422797203063965,2.0949692726135254,0.7506468296051025,0.001,gblur_model
1,1.3049365282058716,0.8062247037887573,1.7631635665893555,0.7645536661148071,0.00090483745,gblur_model
2,0.7502443790435791,0.8592562675476074,1.7142961025238037,0.7749029994010925,0.0008187308,gblur_model
3,0.6531646251678467,0.8785771727561951,1.8877910375595093,0.7745795845985413,0.0007408183,gblur_model
4,0.47119244933128357,0.909458339214325,1.8911837339401245,0.7904269099235535,0.0006703201,gblur_model
5,0.4880198836326599,0.9087308049201965,1.7626348733901978,0.7884864211082458,0.00060653075,gblur_model
6,0.41788023710250854,0.9240905046463013,1.9477510452270508,0.7868693470954895,0.00054881175,gblur_model
7,0.27652251720428467,0.9462409019470215,1.6729623079299927,0.799482524394989,0.0004965854,gblur_model
8,0.1977134495973587,0.9609538912773132,1.7460641860961914,0.8023932576179504,0.00044932903,gblur_model
9,0.16718105971813202,0.9714632034301758,1.6838515996932983,0.8069210648536682,0.0004065697,gblur_model
10,0.13795121014118195,0.978577196598053,1.6739845275878906,0.811772346496582,0.0003678795,gblur_model
11,0.11941437423229218,0.9823766946792603,1.635174036026001,0.8108021020889282,0.00033287113,gblur_model
12,0.1154569685459137,0.9841551780700684,1.6232982873916626,0.8179172277450562,0.00030119426,gblur_model
13,0.1133807897567749,0.9842360615730286,1.5901899337768555,0.8130660057067871,0.00027253185,gblur_model
14,0.09845194220542908,0.9877122044563293,1.5856202840805054,0.8098318576812744,0.00024659702,gblur_model
15,0.09482857584953308,0.9890865087509155,1.5883487462997437,0.8156533241271973,0.0002231302,gblur_model
16,0.09784167259931564,0.9881163835525513,1.574265718460083,0.8108021020889282,0.00020189656,gblur_model
17,0.0945640429854393,0.9902182221412659,1.5883268117904663,0.8130660057067871,0.00018268357,gblur_model
18,0.09281674027442932,0.9901373982429504,1.5578970909118652,0.8137128353118896,0.00016529893,gblur_model
19,0.08805406838655472,0.991349995136261,1.565310001373291,0.8140362501144409,0.00014956866,gblur_model
20,0.08544681966304779,0.9916734099388123,1.5539113283157349,0.8140362501144409,0.00013533531,gblur_model
21,0.08472546935081482,0.9922392964363098,1.5608190298080444,0.8137128353118896,0.00012245646,gblur_model
22,0.08235801756381989,0.9922392964363098,1.5394082069396973,0.8120957612991333,0.000110803194,gblur_model
23,0.08463675528764725,0.9924009442329407,1.543591856956482,0.8172703981399536,0.000100258876,gblur_model
24,0.0776912122964859,0.9939368963241577,1.543273687362671,0.8130660057067871,9.0717986e-05,gblur_model
25,0.0816141739487648,0.9926434755325317,1.5402305126190186,0.8172703981399536,8.2085025e-05,gblur_model
26,0.08127361536026001,0.9932093620300293,1.5442352294921875,0.8159767389297485,7.42736e-05,gblur_model
27,0.07493817061185837,0.995149552822113,1.527612566947937,0.8130660057067871,6.720553e-05,gblur_model
28,0.08184204250574112,0.9925626516342163,1.5258628129959106,0.8140362501144409,6.081008e-05,gblur_model
29,0.07869520783424377,0.9939368963241577,1.5328532457351685,0.8159767389297485,5.502324e-05,gblur_model
30,0.0770164504647255,0.9945027828216553,1.5320031642913818,0.8150064945220947,4.9787086e-05,gblur_model
31,0.0807880088686943,0.9935327172279358,1.5356460809707642,0.8159767389297485,4.504922e-05,gblur_model
32,0.074908547103405,0.9957154393196106,1.5462830066680908,0.8133894205093384,4.076222e-05,gblur_model
33,0.07571159303188324,0.9952303767204285,1.5317641496658325,0.8127425909042358,3.6883182e-05,gblur_model
34,0.0774148479104042,0.9938560724258423,1.5244979858398438,0.8124191761016846,3.3373282e-05,gblur_model
35,0.07771725952625275,0.9939368963241577,1.5219573974609375,0.8140362501144409,3.0197394e-05,gblur_model
36,0.07432527840137482,0.9946644902229309,1.524353265762329,0.8133894205093384,2.7323733e-05,gblur_model
37,0.07319273054599762,0.9953920841217041,1.5231963396072388,0.8130660057067871,2.4723537e-05,gblur_model
38,0.07551106065511703,0.9952303767204285,1.5203089714050293,0.8133894205093384,2.2370781e-05,gblur_model
39,0.07562604546546936,0.9953112006187439,1.5226311683654785,0.8133894205093384,2.024192e-05,gblur_model
40,0.07410896569490433,0.9954729080200195,1.5178911685943604,0.8130660057067871,1.8315646e-05,gblur_model
41,0.07733898609876633,0.9944219589233398,1.5175377130508423,0.815329909324646,1.6572681e-05,gblur_model
42,0.07334088534116745,0.995553731918335,1.5270310640335083,0.8137128353118896,1.4995582e-05,gblur_model
43,0.0776909813284874,0.994260311126709,1.51646089553833,0.8159767389297485,1.3568564e-05,gblur_model
44,0.074184849858284,0.994907021522522,1.5144360065460205,0.8140362501144409,1.22773445e-05,gblur_model
45,0.07263357192277908,0.9956345558166504,1.5140841007232666,0.8140362501144409,1.1109001e-05,gblur_model
46,0.07301410287618637,0.995553731918335,1.5170645713806152,0.8146830797195435,1.005184e-05,gblur_model
47,0.07141929864883423,0.9961196184158325,1.5168936252593994,0.8150064945220947,9.095281e-06,gblur_model
48,0.07591630518436432,0.9948261976242065,1.5155752897262573,0.8140362501144409,8.22975e-06,gblur_model
49,0.07242223620414734,0.995796263217926,1.5188148021697998,0.8150064945220947,7.446586e-06,gblur_model
50,0.07222283631563187,0.9959579706192017,1.5145394802093506,0.8166235685348511,6.7379497e-06,gblur_model
51,0.07212945818901062,0.9950686693191528,1.5164282321929932,0.8163001537322998,6.096749e-06,gblur_model
52,0.07325732707977295,0.9948261976242065,1.5158536434173584,0.8159767389297485,5.516567e-06,gblur_model
53,0.07424020022153854,0.9950686693191528,1.5159980058670044,0.815329909324646,4.991596e-06,gblur_model
54,0.0740882158279419,0.9954729080200195,1.5183347463607788,0.815329909324646,4.516583e-06,gblur_model
55,0.07073919475078583,0.9959579706192017,1.5173144340515137,0.8150064945220947,4.0867735e-06,gblur_model
0,6.092442512512207,0.4168148636817932,2.215686798095703,0.6031695008277893,0.001,gnoise_model
1,1.6713141202926636,0.6537590622901917,1.9197496175765991,0.6031695008277893,0.00090483745,gnoise_model
2,1.1154776811599731,0.7242522239685059,2.2176928520202637,0.5996118783950806,0.0008187308,gnoise_model
3,1.0983151197433472,0.7424413561820984,2.0624492168426514,0.618369996547699,0.0007408183,gnoise_model
4,0.9628539085388184,0.7751010060310364,2.1714766025543213,0.635187566280365,0.0006703201,gnoise_model
5,0.7057863473892212,0.8189167380332947,1.750420093536377,0.6613842248916626,0.00060653075,gnoise_model
6,0.6091853380203247,0.8426030278205872,2.19701886177063,0.6219275593757629,0.00054881175,gnoise_model
7,0.5361716747283936,0.861358106136322,1.8591346740722656,0.6536222696304321,0.0004965854,gnoise_model
8,0.44327595829963684,0.8805173635482788,1.7661857604980469,0.6665588617324829,0.00044932903,gnoise_model
9,0.35307934880256653,0.9071947932243347,1.7732146978378296,0.6733505725860596,0.0004065697,gnoise_model
10,0.2936606705188751,0.9222311973571777,1.6968950033187866,0.6782017946243286,0.0003678795,gnoise_model
11,0.2692514657974243,0.9337105751037598,1.63667631149292,0.6833764910697937,0.00033287113,gnoise_model
12,0.2518283724784851,0.9365400075912476,1.6359368562698364,0.683699905872345,0.00030119426,gnoise_model
13,0.2345457822084427,0.9443815350532532,1.6199769973754883,0.6862872242927551,0.00027253185,gnoise_model
14,0.22552341222763062,0.9470493197441101,1.5324897766113281,0.6959896683692932,0.00024659702,gnoise_model
15,0.2111654281616211,0.953193187713623,1.5533729791641235,0.6911384463310242,0.0002231302,gnoise_model
16,0.2029600739479065,0.9559417963027954,1.6031718254089355,0.6911384463310242,0.00020189656,gnoise_model
17,0.19622738659381866,0.9593371152877808,1.5583657026290894,0.6995472311973572,0.00018268357,gnoise_model
18,0.1706194430589676,0.9682295918464661,1.526963472366333,0.6998706459999084,0.00016529893,gnoise_model
19,0.17715804278850555,0.9657235145568848,1.5847941637039185,0.6982535719871521,0.00014956866,gnoise_model
20,0.18449757993221283,0.9620048403739929,1.569104790687561,0.6901682019233704,0.00013533531,gnoise_model
21,0.17201966047286987,0.9661276936531067,1.5553038120269775,0.6976067423820496,0.00012245646,gnoise_model
22,0.17285315692424774,0.9646725654602051,1.5756032466888428,0.6914618611335754,0.000110803194,gnoise_model
23,0.1626613885164261,0.9687145948410034,1.5433388948440552,0.6982535719871521,0.000100258876,gnoise_model
24,0.15644235908985138,0.9726758003234863,1.5609326362609863,0.6995472311973572,9.0717986e-05,gnoise_model
25,0.1581852287054062,0.9717057347297668,1.5392667055130005,0.7001940608024597,8.2085025e-05,gnoise_model
26,0.15450912714004517,0.973080039024353,1.5425994396209717,0.7011643052101135,7.42736e-05,gnoise_model
27,0.15172205865383148,0.9746159911155701,1.5543498992919922,0.6972833275794983,6.720553e-05,gnoise_model
28,0.14942532777786255,0.9742118120193481,1.5276226997375488,0.7008408904075623,6.081008e-05,gnoise_model
0,6.984163284301758,0.4356507658958435,2.202810049057007,0.626778781414032,0.001,mblur_model
1,1.6899689435958862,0.6826192140579224,2.76134991645813,0.5850582122802734,0.00090483745,mblur_model
2,1.1559045314788818,0.757396936416626,2.3505349159240723,0.6241914629936218,0.0008187308,mblur_model
3,0.8942915797233582,0.795796275138855,1.6749523878097534,0.7060155272483826,0.0007408183,mblur_model
4,0.6631881594657898,0.8471301198005676,2.100116491317749,0.6701164245605469,0.0006703201,mblur_model
5,0.5941537022590637,0.8596604466438293,1.7578524351119995,0.7073091864585876,0.00060653075,mblur_model
6,0.41413962841033936,0.8965238332748413,1.9133586883544922,0.6959896683692932,0.00054881175,mblur_model
7,0.3364938199520111,0.9155213832855225,2.0592777729034424,0.68499356508255,0.0004965854,mblur_model
8,0.3227190375328064,0.9246563911437988,1.742616057395935,0.7157179713249207,0.00044932903,mblur_model
9,0.24902188777923584,0.9418754577636719,1.6246901750564575,0.7344760894775391,0.0004065697,mblur_model
10,0.20227190852165222,0.9542441368103027,1.6254559755325317,0.7293014526367188,0.0003678795,mblur_model
11,0.18844519555568695,0.9561034440994263,1.6113917827606201,0.7335058450698853,0.00033287113,mblur_model
12,0.17686979472637177,0.9624090194702148,1.6157029867172241,0.7305951118469238,0.00030119426,mblur_model
13,0.16280092298984528,0.9667744636535645,1.6115401983261108,0.7393273115158081,0.00027253185,mblur_model
14,0.16009210050106049,0.9685529470443726,1.5801295042037964,0.7419146299362183,0.00024659702,mblur_model
15,0.14400041103363037,0.9745351672172546,1.6293199062347412,0.7293014526367188,0.0002231302,mblur_model
16,0.1526825875043869,0.9709781408309937,1.6292964220046997,0.7328590154647827,0.00020189656,mblur_model
17,0.13953977823257446,0.9754244089126587,1.6475205421447754,0.7263907194137573,0.00018268357,mblur_model
18,0.129041388630867,0.979870617389679,1.6263948678970337,0.7370634078979492,0.00016529893,mblur_model
19,0.12685024738311768,0.9800323247909546,1.6119457483291626,0.7386804819107056,0.00014956866,mblur_model
20,0.12667003273963928,0.9799515008926392,1.6123212575912476,0.7370634078979492,0.00013533531,mblur_model
21,0.12252393364906311,0.9808407425880432,1.5870777368545532,0.7419146299362183,0.00012245646,mblur_model
22,0.11574535071849823,0.9839126467704773,1.6068781614303589,0.7383570671081543,0.000110803194,mblur_model
23,0.12247053533792496,0.9808407425880432,1.57131826877594,0.741591215133667,0.000100258876,mblur_model
24,0.1167382076382637,0.9832659363746643,1.5906203985214233,0.7396507263183594,9.0717986e-05,mblur_model
25,0.10976959019899368,0.9854486584663391,1.5983725786209106,0.7425614595413208,8.2085025e-05,mblur_model
26,0.11207825690507889,0.9839935302734375,1.5864603519439697,0.7354463338851929,7.42736e-05,mblur_model
27,0.10796971619129181,0.9850444197654724,1.5836405754089355,0.7390038967132568,6.720553e-05,mblur_model
28,0.1095326617360115,0.9841551780700684,1.5761027336120605,0.7406209707260132,6.081008e-05,mblur_model
29,0.10603371262550354,0.9856911897659302,1.5820242166519165,0.7409443855285645,5.502324e-05,mblur_model
30,0.10680898278951645,0.985206127166748,1.5712271928787231,0.738033652305603,4.9787086e-05,mblur_model
31,0.10568807274103165,0.9857720136642456,1.5670055150985718,0.7438551187515259,4.504922e-05,mblur_model
32,0.10623624175786972,0.9862570762634277,1.566264033317566,0.7445019483566284,4.076222e-05,mblur_model
33,0.10540523380041122,0.9871463179588318,1.5660364627838135,0.7422380447387695,3.6883182e-05,mblur_model
34,0.10297441482543945,0.9879547357559204,1.5584677457809448,0.746442437171936,3.3373282e-05,mblur_model
35,0.10571344196796417,0.9869846105575562,1.567488670349121,0.7438551187515259,3.0197394e-05,mblur_model
36,0.10249509662389755,0.9880355596542358,1.5589678287506104,0.7419146299362183,2.7323733e-05,mblur_model
37,0.10010775923728943,0.989167332649231,1.5577484369277954,0.7419146299362183,2.4723537e-05,mblur_model
38,0.10414864122867584,0.9873888492584229,1.5619313716888428,0.7432082891464233,2.2370781e-05,mblur_model
39,0.09650497883558273,0.9909458160400391,1.5566339492797852,0.7412678003311157,2.024192e-05,mblur_model
40,0.09704016149044037,0.9908649921417236,1.5678324699401855,0.7409443855285645,1.8315646e-05,mblur_model
41,0.09729810059070587,0.9902991056442261,1.5615525245666504,0.7428848743438721,1.6572681e-05,mblur_model
42,0.0988471657037735,0.989167332649231,1.560748815536499,0.7422380447387695,1.4995582e-05,mblur_model
43,0.10027723759412766,0.9883589148521423,1.5609791278839111,0.7425614595413208,1.3568564e-05,mblur_model
44,0.09528756141662598,0.9904607534408569,1.5653702020645142,0.7438551187515259,1.22773445e-05,mblur_model
45,0.09765912592411041,0.989814043045044,1.5619227886199951,0.7419146299362183,1.1109001e-05,mblur_model
46,0.09596152603626251,0.9899757504463196,1.561108112335205,0.7432082891464233,1.005184e-05,mblur_model
47,0.09509891271591187,0.9902991056442261,1.56007981300354,0.7435317039489746,9.095281e-06,mblur_model
48,0.09966788440942764,0.9896523952484131,1.5583226680755615,0.7428848743438721,8.22975e-06,mblur_model
49,0.09547888487577438,0.9906224608421326,1.5610928535461426,0.7399741411209106,7.446586e-06,mblur_model
0,5.007861614227295,0.5373483896255493,1.6012077331542969,0.7438551187515259,0.001,expoover_model
1,1.2582727670669556,0.7726758122444153,1.3853249549865723,0.7674644589424133,0.00090483745,expoover_model
2,0.9517490863800049,0.8170573711395264,2.5114588737487793,0.6853169798851013,0.0008187308,expoover_model
3,0.887208104133606,0.8388035297393799,1.3052842617034912,0.7956015467643738,0.0007408183,expoover_model
4,0.4443940818309784,0.9025060534477234,1.6614025831222534,0.7577619552612305,0.0006703201,expoover_model
5,0.3544353246688843,0.9222311973571777,1.4774683713912964,0.7816947102546692,0.00060653075,expoover_model
6,0.32915452122688293,0.9274858236312866,1.487165927886963,0.7823415398597717,0.00054881175,expoover_model
7,0.3049626350402832,0.9326596260070801,1.7747722864151,0.7642302513122559,0.0004965854,expoover_model
8,0.24987448751926422,0.9452707767486572,1.362974762916565,0.7981888651847839,0.00044932903,expoover_model
9,0.19921092689037323,0.957396924495697,1.3946876525878906,0.7965717911720276,0.0004065697,expoover_model
10,0.17484647035598755,0.9647533893585205,1.347704529762268,0.8053039908409119,0.0003678795,expoover_model
11,0.16965565085411072,0.9647533893585205,1.3886007070541382,0.799482524394989,0.00033287113,expoover_model
12,0.1612108051776886,0.969523012638092,1.327713131904602,0.8053039908409119,0.00030119426,expoover_model
13,0.13627055287361145,0.9759902954101562,1.2903943061828613,0.8095084428787231,0.00027253185,expoover_model
14,0.12473269551992416,0.9793047308921814,1.2948145866394043,0.8085381984710693,0.00024659702,expoover_model
15,0.12291128933429718,0.9791430830955505,1.260684609413147,0.8072445392608643,0.0002231302,expoover_model
16,0.11575739085674286,0.9822150468826294,1.2763848304748535,0.8101552724838257,0.00020189656,expoover_model
17,0.11351940780878067,0.9845594167709351,1.2638859748840332,0.8082147836685181,0.00018268357,expoover_model
18,0.10281659662723541,0.9873888492584229,1.2695693969726562,0.8098318576812744,0.00016529893,expoover_model
19,0.11275559663772583,0.9833467602729797,1.2548203468322754,0.8091850280761719,0.00014956866,expoover_model
20,0.11037565022706985,0.9848019480705261,1.2326585054397583,0.8120957612991333,0.00013533531,expoover_model
21,0.1025581881403923,0.9871463179588318,1.2306325435638428,0.8111255168914795,0.00012245646,expoover_model
22,0.09601965546607971,0.9887630939483643,1.2349706888198853,0.8143596649169922,0.000110803194,expoover_model
23,0.09690145403146744,0.9888439774513245,1.2493021488189697,0.8088616132736206,0.000100258876,expoover_model
24,0.09701414406299591,0.9893289804458618,1.2374420166015625,0.8101552724838257,9.0717986e-05,expoover_model
25,0.09321292489767075,0.9898948669433594,1.2327238321304321,0.8127425909042358,8.2085025e-05,expoover_model
26,0.08940800279378891,0.9919967651367188,1.2373623847961426,0.8091850280761719,7.42736e-05,expoover_model
27,0.09539487957954407,0.9889248013496399,1.2229084968566895,0.8120957612991333,6.720553e-05,expoover_model
28,0.08985210955142975,0.9904607534408569,1.220629096031189,0.8111255168914795,6.081008e-05,expoover_model
29,0.09557024389505386,0.9907841086387634,1.2275245189666748,0.8101552724838257,5.502324e-05,expoover_model
30,0.09132331609725952,0.9902991056442261,1.2308045625686646,0.8098318576812744,4.9787086e-05,expoover_model
31,0.08974579721689224,0.9920775890350342,1.219180703163147,0.8091850280761719,4.504922e-05,expoover_model
32,0.09012909233570099,0.9923201203346252,1.2218562364578247,0.810478687286377,4.076222e-05,expoover_model
33,0.0847533568739891,0.9928860068321228,1.228134274482727,0.8098318576812744,3.6883182e-05,expoover_model
34,0.088273786008358,0.9922392964363098,1.232013463973999,0.8127425909042358,3.3373282e-05,expoover_model
35,0.0878937840461731,0.9920775890350342,1.2241015434265137,0.8114489316940308,3.0197394e-05,expoover_model
36,0.08965083211660385,0.9912691712379456,1.2213224172592163,0.8088616132736206,2.7323733e-05,expoover_model
37,0.0877046287059784,0.9911883473396301,1.230913758277893,0.8085381984710693,2.4723537e-05,expoover_model
38,0.08773859590291977,0.9926434755325317,1.224005937576294,0.8114489316940308,2.2370781e-05,expoover_model
39,0.0877058133482933,0.9914308786392212,1.2273403406143188,0.8101552724838257,2.024192e-05,expoover_model
40,0.08776789158582687,0.9919158816337585,1.2317273616790771,0.8111255168914795,1.8315646e-05,expoover_model
41,0.08700326830148697,0.9928860068321228,1.22867751121521,0.8108021020889282,1.6572681e-05,expoover_model
0,6.196523189544678,0.5617623329162598,2.220466375350952,0.7438551187515259,0.001,expounder_model
1,1.5781694650650024,0.784316897392273,2.4943904876708984,0.7357697486877441,0.00090483745,expounder_model
2,1.0636903047561646,0.8336297273635864,2.6395888328552246,0.7238033413887024,0.0008187308,expounder_model
3,0.9996283650398254,0.8512530326843262,2.533304452896118,0.7522639036178589,0.0007408183,expounder_model
4,0.7624573707580566,0.882780909538269,2.537184953689575,0.7587321996688843,0.0006703201,expounder_model
5,0.597564160823822,0.9017784595489502,2.2473509311676025,0.779107391834259,0.00060653075,expounder_model
6,0.48488518595695496,0.9168148636817932,2.6355059146881104,0.7554980516433716,0.00054881175,expounder_model
7,0.3026685416698456,0.9455133080482483,2.135891914367676,0.7797542214393616,0.0004965854,expounder_model
8,0.22431069612503052,0.9599838256835938,2.068643569946289,0.7920439839363098,0.00044932903,expounder_model
9,0.19102050364017487,0.9652384519577026,2.09725022315979,0.791073739528656,0.0004065697,expounder_model
10,0.19781994819641113,0.964430034160614,2.1175825595855713,0.7901034951210022,0.0003678795,expounder_model
11,0.17866502702236176,0.9700888991355896,2.2541074752807617,0.7855756878852844,0.00033287113,expounder_model
12,0.16786637902259827,0.9715440273284912,2.028475761413574,0.7978654503822327,0.00030119426,expounder_model
13,0.13986623287200928,0.9786580204963684,2.0052878856658936,0.7956015467643738,0.00027253185,expounder_model
14,0.12650717794895172,0.980759859085083,2.041991949081421,0.7952781319618225,0.00024659702,expounder_model
15,0.12405635416507721,0.9810832738876343,2.0301003456115723,0.7926908135414124,0.0002231302,expounder_model
16,0.11468668282032013,0.9854486584663391,2.0154967308044434,0.7930142283439636,0.00020189656,expounder_model
17,0.11732030659914017,0.984316885471344,2.0339484214782715,0.7936610579490662,0.00018268357,expounder_model
18,0.11404865980148315,0.9838318228721619,2.024329900741577,0.7923673987388611,0.00016529893,expounder_model
19,0.1066533625125885,0.9864187240600586,2.006511688232422,0.795924961566925,0.00014956866,expounder_model
20,0.11076349765062332,0.9857720136642456,1.9952553510665894,0.7998059391975403,0.00013533531,expounder_model
21,0.10253556072711945,0.9877122044563293,1.9964301586151123,0.8014230132102966,0.00012245646,expounder_model
22,0.10347138345241547,0.9882780909538269,2.001746654510498,0.8010995984077454,0.000110803194,expounder_model
23,0.09906527400016785,0.9874696731567383,1.9929875135421753,0.8004527688026428,0.000100258876,expounder_model
24,0.09150569140911102,0.990056574344635,1.9876538515090942,0.7965717911720276,9.0717986e-05,expounder_model
25,0.0994868203997612,0.9889248013496399,1.9727518558502197,0.7968952059745789,8.2085025e-05,expounder_model
26,0.09379274398088455,0.990056574344635,2.0095956325531006,0.7968952059745789,7.42736e-05,expounder_model
27,0.09200669080018997,0.9898948669433594,1.994901180267334,0.7978654503822327,6.720553e-05,expounder_model
28,0.09167663753032684,0.989814043045044,1.9749888181686401,0.7991591095924377,6.081008e-05,expounder_model
29,0.08787036687135696,0.9924817681312561,1.9576200246810913,0.8001293540000916,5.502324e-05,expounder_model
30,0.09016763418912888,0.9911883473396301,1.9733247756958008,0.7965717911720276,4.9787086e-05,expounder_model
31,0.08972007036209106,0.9911883473396301,1.9604798555374146,0.8027166724205017,4.504922e-05,expounder_model
32,0.08463815599679947,0.9927242994308472,1.9804226160049438,0.8004527688026428,4.076222e-05,expounder_model
33,0.08634854853153229,0.9923201203346252,1.9758358001708984,0.8010995984077454,3.6883182e-05,expounder_model
34,0.09193476289510727,0.9902182221412659,1.9813748598098755,0.7991591095924377,3.3373282e-05,expounder_model
35,0.08731603622436523,0.9914308786392212,1.9672261476516724,0.7998059391975403,3.0197394e-05,expounder_model
